createdAt,information.client_name,information.language,information.recording_file_url,information.sessionId
2023-03-11T10:44:51.564Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/8443aa8d-5e86-4ae8-954c-688fb746ad3c.mp3,8443aa8d-5e86-4ae8-954c-688fb746ad3c
2023-03-11T10:41:16.191Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/89b08504-bf06-4880-b4b9-c1f8b99869c8.mp3,89b08504-bf06-4880-b4b9-c1f8b99869c8
2023-03-11T10:39:21.029Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/df610886-fb60-40b7-9128-1feface55c45.mp3,df610886-fb60-40b7-9128-1feface55c45
2023-03-11T10:35:45.514Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/093d7435-d9d6-40c8-a1a1-a3f0e63d1c81.mp3,093d7435-d9d6-40c8-a1a1-a3f0e63d1c81
2023-03-11T10:34:33.135Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/cc6fbadb-9a1e-4711-9279-a4c83a91e9b5.mp3,cc6fbadb-9a1e-4711-9279-a4c83a91e9b5
2023-03-11T10:34:14.604Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/f2dabf45-e863-44a5-a4d4-2900d8300225.mp3,f2dabf45-e863-44a5-a4d4-2900d8300225
2023-03-11T10:00:27.597Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/3cf8debc-9b74-4d4a-913b-37a2062ed318.mp3,3cf8debc-9b74-4d4a-913b-37a2062ed318
2023-03-11T09:53:25.104Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/32ea15c4-6a84-4404-971e-81d27b1490bc.mp3,32ea15c4-6a84-4404-971e-81d27b1490bc
2023-03-11T09:46:13.421Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/d7938699-b2d5-4856-b544-0b3352ae0b47.mp3,d7938699-b2d5-4856-b544-0b3352ae0b47
2023-03-11T09:40:30.999Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/43538cb9-8f21-40d8-b6c1-14ca9419e78f.mp3,43538cb9-8f21-40d8-b6c1-14ca9419e78f
2023-03-11T09:38:37.719Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/748d9b0f-a6f7-4614-ae54-39946b160961.mp3,748d9b0f-a6f7-4614-ae54-39946b160961
2023-03-11T09:37:42.730Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/e9ea4f55-e9e7-4bcc-aa8a-7874b0c032ee.mp3,e9ea4f55-e9e7-4bcc-aa8a-7874b0c032ee
2023-03-11T09:28:50.997Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/5a2a7d62-0061-4080-9dd4-94f93a635ca9.mp3,5a2a7d62-0061-4080-9dd4-94f93a635ca9
2023-03-11T09:22:40.283Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/1526d7fd-7a47-4659-8432-bb9280653f86.mp3,1526d7fd-7a47-4659-8432-bb9280653f86
2023-03-11T09:12:24.559Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/f4dd81dd-c44e-49e0-8d7e-f580d43fee6c.mp3,f4dd81dd-c44e-49e0-8d7e-f580d43fee6c
2023-03-11T09:03:02.239Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/205a480c-724e-4c48-b454-c300ed088d7a.mp3,205a480c-724e-4c48-b454-c300ed088d7a
2023-03-11T09:01:32.464Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/f2c6e595-7486-424c-9b1d-e6d5fb91fb4c.mp3,f2c6e595-7486-424c-9b1d-e6d5fb91fb4c
2023-03-11T08:46:22.435Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/c115645a-fca9-4796-a59b-2243487c2cab.mp3,c115645a-fca9-4796-a59b-2243487c2cab
2023-03-11T08:30:19.218Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/6d5dee78-c600-48f4-9514-96701aeea0b3.mp3,6d5dee78-c600-48f4-9514-96701aeea0b3
2023-03-11T08:22:50.479Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/fdad5c13-4b81-4a2c-bb32-94fddc786f87.mp3,fdad5c13-4b81-4a2c-bb32-94fddc786f87
2023-03-11T08:10:28.996Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/1e5ce9d0-1634-46f0-9c3d-a7e15273b72f.mp3,1e5ce9d0-1634-46f0-9c3d-a7e15273b72f
2023-03-11T07:54:17.608Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/e3549811-ae50-4eb9-a95d-dbb6b5a3fcd5.mp3,e3549811-ae50-4eb9-a95d-dbb6b5a3fcd5
2023-03-11T07:27:46.346Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/d6fa23dd-429c-42a7-b822-bac13625e7e6.mp3,d6fa23dd-429c-42a7-b822-bac13625e7e6
2023-03-11T07:25:14.947Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/c49ced22-a64f-430b-978f-a892fa1cb2c2.mp3,c49ced22-a64f-430b-978f-a892fa1cb2c2
2023-03-11T07:24:08.689Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/7864f892-b7ab-40e9-a8f8-4aec225877d3.mp3,7864f892-b7ab-40e9-a8f8-4aec225877d3
2023-03-11T07:01:14.947Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/a33ce2ea-9d89-404e-bc87-4e64c32aff80.mp3,a33ce2ea-9d89-404e-bc87-4e64c32aff80
2023-03-11T06:58:50.784Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/5b4e8dcf-7c3f-468e-b9d7-f8bb96bff8cc.mp3,5b4e8dcf-7c3f-468e-b9d7-f8bb96bff8cc
2023-03-11T06:44:07.895Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/34cdf87d-ff0e-48f5-8f81-c977ae5181ce.mp3,34cdf87d-ff0e-48f5-8f81-c977ae5181ce
2023-03-11T06:42:51.409Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/142f4ebf-1a7a-45f6-9b5f-ac48ea480cec.mp3,142f4ebf-1a7a-45f6-9b5f-ac48ea480cec
2023-03-11T06:42:03.353Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/db56a8ab-7798-451f-a0a3-16b230b468b8.mp3,db56a8ab-7798-451f-a0a3-16b230b468b8
2023-03-11T06:40:35.545Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/284a89a3-96ef-4666-8f91-79a5c6e1000c.mp3,284a89a3-96ef-4666-8f91-79a5c6e1000c
2023-03-11T06:39:32.955Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/f3baff1c-4ab2-43cd-846c-2b624c3f15a3.mp3,f3baff1c-4ab2-43cd-846c-2b624c3f15a3
2023-03-11T06:38:01.785Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/0220ad5c-9fe8-4cba-894d-9c4ea748a846.mp3,0220ad5c-9fe8-4cba-894d-9c4ea748a846
2023-03-11T06:37:33.722Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/73789f4e-3d40-43c9-8e60-24e59e034fb8.mp3,73789f4e-3d40-43c9-8e60-24e59e034fb8
2023-03-11T06:25:17.276Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/eb245fb2-c26a-43a1-bc16-4c7518040067.mp3,eb245fb2-c26a-43a1-bc16-4c7518040067
2023-03-11T06:24:32.216Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/ea9cc51c-a913-4944-b963-3643a6b8f9e8.mp3,ea9cc51c-a913-4944-b963-3643a6b8f9e8
2023-03-11T06:22:54.423Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/448fbd5e-910c-4a6c-9ad6-1b2408bd42fa.mp3,448fbd5e-910c-4a6c-9ad6-1b2408bd42fa
2023-03-11T06:22:31.965Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/18b4ecf5-a9aa-4bd8-bca9-071fc7f6d55c.mp3,18b4ecf5-a9aa-4bd8-bca9-071fc7f6d55c
2023-03-11T06:22:16.855Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/176d5083-b4c7-486c-9faa-39a9979356a5.mp3,176d5083-b4c7-486c-9faa-39a9979356a5
2023-03-11T06:21:26.925Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/956f85fe-957e-40e3-be85-73bc76749c04.mp3,956f85fe-957e-40e3-be85-73bc76749c04
2023-03-11T06:20:21.748Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/ff65b71d-7c1b-48ee-95ec-466ff297fbca.mp3,ff65b71d-7c1b-48ee-95ec-466ff297fbca
2023-03-11T06:19:41.749Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/0a5ba778-5a9b-47ca-b021-3b0e1dbf7d5d.mp3,0a5ba778-5a9b-47ca-b021-3b0e1dbf7d5d
2023-03-11T06:18:46.872Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/37459897-9763-48a6-9449-56aab548516f.mp3,37459897-9763-48a6-9449-56aab548516f
2023-03-11T06:09:35.836Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/1f9c3821-2aac-4594-b0c9-3429c5307590.mp3,1f9c3821-2aac-4594-b0c9-3429c5307590
2023-03-10T04:02:00.549Z,Maia,Marathi,https://saarthistorage.blob.core.windows.net/saarthicalls/896ee633-96f5-4e15-87d9-5a77a7d6b13b.mp3,896ee633-96f5-4e15-87d9-5a77a7d6b13b
2023-03-10T04:00:21.455Z,Maia,Marathi,https://saarthistorage.blob.core.windows.net/saarthicalls/c9ef3c07-48fd-4580-ad04-d22127ab6ec1.mp3,c9ef3c07-48fd-4580-ad04-d22127ab6ec1
2023-03-10T03:59:12.515Z,Maia,Marathi,https://saarthistorage.blob.core.windows.net/saarthicalls/aecb2d40-3f73-44cb-97c6-b3e1d494cf6d.mp3,aecb2d40-3f73-44cb-97c6-b3e1d494cf6d
2023-03-09T15:49:11.439Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/903e0d81-91d1-420a-a4f7-8ad431fb5841.mp3,903e0d81-91d1-420a-a4f7-8ad431fb5841
2023-03-09T15:47:05.822Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/28689807-0b27-41c5-bd8d-842fe23af01f.mp3,28689807-0b27-41c5-bd8d-842fe23af01f
2023-03-09T15:45:55.807Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/2affaf27-21ae-4239-b6cc-398775ae9525.mp3,2affaf27-21ae-4239-b6cc-398775ae9525
2023-03-09T15:36:45.916Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/f9597648-ea97-4538-bd90-f9f5b4e31bd4.mp3,f9597648-ea97-4538-bd90-f9f5b4e31bd4
2023-03-09T15:33:29.510Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/65b94af1-000e-4d87-b549-015912c15b88.mp3,65b94af1-000e-4d87-b549-015912c15b88
2023-03-09T15:20:13.375Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/18c5b6d1-c87f-4eb4-a9bd-2bc5144f220b.mp3,18c5b6d1-c87f-4eb4-a9bd-2bc5144f220b
2023-03-09T15:16:58.022Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/79673b66-3b4d-4ad4-872c-15da43098182.mp3,79673b66-3b4d-4ad4-872c-15da43098182
2023-03-09T15:06:16.761Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/ce263412-8337-44c6-a775-d80f77d31188.mp3,ce263412-8337-44c6-a775-d80f77d31188
2023-03-09T15:05:46.943Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/448bf674-334d-445d-af3a-6062bd7f2e27.mp3,448bf674-334d-445d-af3a-6062bd7f2e27
2023-03-09T15:01:00.239Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/8cf9cd6b-4390-4f3b-9b5f-27f8cc7524e9.mp3,8cf9cd6b-4390-4f3b-9b5f-27f8cc7524e9
2023-03-09T14:58:49.846Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/59f25fa4-eef7-4b31-a7af-a0d2eeef681d.mp3,59f25fa4-eef7-4b31-a7af-a0d2eeef681d
2023-03-09T14:57:56.906Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/0f45fb6f-7ca2-400d-9c32-88c6f23da031.mp3,0f45fb6f-7ca2-400d-9c32-88c6f23da031
2023-03-09T14:57:00.115Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/772ac571-dfda-44f5-aac6-210d352c4bda.mp3,772ac571-dfda-44f5-aac6-210d352c4bda
2023-03-09T14:56:00.075Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/15595cce-c885-433b-b732-bd6cbc035422.mp3,15595cce-c885-433b-b732-bd6cbc035422
2023-03-09T14:56:10.765Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/020cb0f4-3255-4313-acc8-acd87a9d795a.mp3,020cb0f4-3255-4313-acc8-acd87a9d795a
2023-03-09T14:54:55.630Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/6a9a1812-1cd1-427e-bfe9-ca76010ce316.mp3,6a9a1812-1cd1-427e-bfe9-ca76010ce316
2023-03-09T14:53:45.534Z,Maia,Telugu,https://saarthistorage.blob.core.windows.net/saarthicalls/987b7218-bb2f-4c5d-af6b-6f9e57b57762.mp3,987b7218-bb2f-4c5d-af6b-6f9e57b57762
2023-03-09T14:53:40.009Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/48ee9cf8-fdbd-4c54-9cb9-16c32ff8c093.mp3,48ee9cf8-fdbd-4c54-9cb9-16c32ff8c093
2023-03-09T14:52:05.577Z,Maia,Tamil,https://saarthistorage.blob.core.windows.net/saarthicalls/1bb7e514-dd1f-4487-a3d1-1531c78af7e1.mp3,1bb7e514-dd1f-4487-a3d1-1531c78af7e1
